Escola,Etapa,Ano,Matemática,Língua Portuguesa,N,P,Aprovação Geral,1º,2º,3º,4º,5º,6º,7º,8º,9º,IDEB,Meta IDEB,Origem Meta,Diferença para Meta,Situação Meta,Nível Matemática,Nível Língua Portuguesa,Padrão Matemática,Padrão Língua Portuguesa
RENATO ROSA PROF EMEF,Fundamental II,2009,,,,,,,,,,,,,,,,,Original,,,,,,
RENATO ROSA PROF EMEF,Fundamental II,2011,257.73,247.94,5.0945,0.882702,88.7,,,,,,84.0,88.7,90.8,89.9,4.5,,Original,,,3,2,Básico,Básico
RENATO ROSA PROF EMEF,Fundamental II,2013,259.87,260.44,5.3385,0.917043,91.7,,,,,,90.9,93.2,89.9,92.9,4.9,4.7,Original,0.20000000000000018,Acima da meta,3,3,Básico,Básico
RENATO ROSA PROF EMEF,Fundamental II,2015,280.67,274.47,5.919,0.931964,93.0,,,,,,91.8,93.5,90.9,96.8,5.5,5.0,Original,0.5,Acima da meta,4,3,Básico,Adequado
RENATO ROSA PROF EMEF,Fundamental II,2017,289.75,285.89,6.260667,0.930562,92.9,,,,,,93.7,91.9,90.0,96.9,5.8,5.2,Original,0.5999999999999996,Acima da meta,4,4,Básico,Adequado
RENATO ROSA PROF EMEF,Fundamental II,2019,284.36,277.54,6.031667,0.986093,98.6,,,,,,96.8,98.2,99.5,100.0,5.9,5.5,Original,0.40000000000000036,Acima da meta,4,4,Básico,Adequado
RENATO ROSA PROF EMEF,Fundamental II,2021,272.75,281.5,5.904167,0.997227,99.7,,,,,,100.0,100.0,98.9,100.0,5.9,5.7,Original,0.20000000000000018,Acima da meta,3,4,Básico,Adequado
RENATO ROSA PROF EMEF,Fundamental II,2023,257.69,266.78,5.407833,0.982935,98.3,,,,,,98.1,99.2,97.1,98.8,5.3,5.7,Referência 2021,-0.40000000000000036,Abaixo da meta,3,3,Básico,Básico
RENATO ROSA PROF EMEF,Fundamental II,2025,251.9,260.06,,0.977814,97.7,,,,,,98.6,97.1,96.0,99.5,5.1,5.7,Referência 2021,-0.6000000000000005,Abaixo da meta,3,3,Básico,Básico
RITA DE CASSIA CAMARGO ROCHA PROFA EMEF,Fundamental I,2005,,,,,,,,,,,,,,,,,,,,,,,
RITA DE CASSIA CAMARGO ROCHA PROFA EMEF,Fundamental I,2007,,,,,,,,,,,,,,,,,Original,,,,,,
RITA DE CASSIA CAMARGO ROCHA PROFA EMEF,Fundamental I,2009,,,,,,,,,,,,,,,,,Original,,,,,,
RITA DE CASSIA CAMARGO ROCHA PROFA EMEF,Fundamental I,2011,,,,,,,,,,,,,,,,,Original,,,,,,
RITA DE CASSIA CAMARGO ROCHA PROFA EMEF,Fundamental I,2013,,,,,,,,,,,,,,,,,Original,,,,,,
RITA DE CASSIA CAMARGO ROCHA PROFA EMEF,Fundamental I,2015,,,,,,,,,,,,,,,,,Original,,,,,,
RITA DE CASSIA CAMARGO ROCHA PROFA EMEF,Fundamental I,2017,,,,,,,,,,,,,,,,,Original,,,,,,
RITA DE CASSIA CAMARGO ROCHA PROFA EMEF,Fundamental I,2019,217.48,208.74,5.909707,0.985287,99.0,100.0,,,,97.1,,,,,5.8,,Original,,,4,4,Básico,Básico
RITA DE CASSIA CAMARGO ROCHA PROFA EMEF,Fundamental I,2021,,,,,,,,,,,,,,,,6.1,Original,,,,,,
RITA DE CASSIA CAMARGO ROCHA PROFA EMEF,Fundamental I,2023,,,,,,,,,,,,,,,,6.1,Referência 2021,,,,,,
RITA DE CASSIA CAMARGO ROCHA PROFA EMEF,Fundamental I,2025,,,,,,,,,,,,,,,,6.1,Referência 2021,,,,,,
RITA DE CASSIA CAMARGO ROCHA PROFA EMEF,Fundamental II,2005,,,,,,,,,,,,,,,,,,,,,,,
RITA DE CASSIA CAMARGO ROCHA PROFA EMEF,Fundamental II,2007,,,,,,,,,,,,,,,,,Original,,,,,,
RITA DE CASSIA CAMARGO ROCHA PROFA EMEF,Fundamental II,2009,,,,,,,,,,,,,,,,,Original,,,,,,
RITA DE CASSIA CAMARGO ROCHA PROFA EMEF,Fundamental II,2011,258.88,250.73,5.160167,0.924322,92.3,,,,,,,93.3,90.0,94.1,4.8,,Original,,,3,3,Básico,Básico
RITA DE CASSIA CAMARGO ROCHA PROFA EMEF,Fundamental II,2013,258.58,245.42,5.066667,0.924125,93.4,,,,,,89.6,91.5,91.6,97.3,4.7,5.0,Original,-0.2999999999999998,Abaixo da meta,3,2,Básico,Básico
RITA DE CASSIA CAMARGO ROCHA PROFA EMEF,Fundamental II,2015,268.29,267.91,5.603333,0.934507,93.8,,,,,,95.2,88.6,92.7,97.8,5.2,5.3,Original,-0.09999999999999964,Abaixo da meta,3,3,Básico,Básico
RITA DE CASSIA CAMARGO ROCHA PROFA EMEF,Fundamental II,2017,263.67,269.47,5.552333,0.919004,92.8,,,,,,93.3,87.8,96.0,90.9,5.1,5.5,Original,-0.40000000000000036,Abaixo da meta,3,3,Básico,Básico
RITA DE CASSIA CAMARGO ROCHA PROFA EMEF,Fundamental II,2019,274.15,263.78,5.632167,0.947963,94.2,,,,,,96.7,87.1,96.4,100.0,5.3,5.7,Original,-0.40000000000000036,Abaixo da meta,3,3,Básico,Básico
RITA DE CASSIA CAMARGO ROCHA PROFA EMEF,Fundamental II,2021,273.66,278.88,5.875667,1.0,100.0,,,,,,,100.0,100.0,100.0,5.9,6.0,Original,-0.09999999999999964,Abaixo da meta,3,4,Básico,Adequado
RITA DE CASSIA CAMARGO ROCHA PROFA EMEF,Fundamental II,2023,,,,,,,,,,,,,,,,6.0,Referência 2021,,,,,,
RITA DE CASSIA CAMARGO ROCHA PROFA EMEF,Fundamental II,2025,,,,,,,,,,,,,,,,6.0,Referência 2021,,,,,,
RITA DE JESUS EMEF,Fundamental I,2005,,,,,,,,,,,,,,,,,,,,,,,
RITA DE JESUS EMEF,Fundamental I,2007,,,,,,,,,,,,,,,,,Original,,,,,,
RITA DE JESUS EMEF,Fundamental I,2009,,,,,,,,,,,,,,,,,Original,,,,,,
RITA DE JESUS EMEF,Fundamental I,2011,235.54,216.29,6.391636,0.947082,95.6,100.0,90.7,91.0,96.0,96.5,,,,,6.1,,Original,,,5,4,Básico,Básico
RITA DE JESUS EMEF,Fundamental I,2013,204.21,190.89,5.331917,0.870425,87.2,100.0,82.0,77.1,88.3,91.3,,,,,4.6,6.3,Original,-1.7000000000000002,Abaixo da meta,4,3,Básico,Básico
RITA DE JESUS EMEF,Fundamental I,2015,228.08,225.32,6.413452,0.959946,96.1,100.0,100.0,93.9,93.7,92.9,,,,,6.2,6.5,Original,-0.2999999999999998,Abaixo da meta,5,5,Básico,Adequado
RITA DE JESUS EMEF,Fundamental I,2017,232.13,226.81,6.517833,0.948238,94.7,100.0,99.4,89.3,93.0,93.3,,,,,6.2,6.7,Original,-0.5,Abaixo da meta,5,5,Básico,Adequado
RITA DE JESUS EMEF,Fundamental I,2019,233.87,219.92,6.425766,0.964655,96.6,100.0,95.6,92.3,96.1,98.7,,,,,6.2,6.9,Original,-0.7000000000000002,Abaixo da meta,5,4,Básico,Adequado
RITA DE JESUS EMEF,Fundamental I,2021,225.88,219.51,6.265831,1.0,100.0,100.0,100.0,100.0,100.0,100.0,,,,,6.3,7.1,Original,-0.7999999999999998,Abaixo da meta,5,4,Básico,Adequado
RITA DE JESUS EMEF,Fundamental I,2023,218.64,204.1,5.847481,0.952748,95.2,100.0,96.9,90.4,94.2,95.4,,,,,5.6,7.1,Referência 2021,-1.5,Abaixo da meta,4,4,Básico,Básico
RITA DE JESUS EMEF,Fundamental I,2025,223.63,214.54,,0.976362,97.6,98.8,97.2,97.7,97.1,97.4,,,,,6.0,7.1,Referência 2021,-1.0999999999999996,Abaixo da meta,4,4,Básico,Básico
RITA DE JESUS EMEF,Fundamental II,2005,242.66,223.4,4.434282,0.89677,89.3,,,,,,88.0,88.9,87.9,94.2,4.0,,,,,2,1,Básico,Abaixo do básico
RITA DE JESUS EMEF,Fundamental II,2007,247.29,233.03,4.672,0.877909,87.8,,,,,,86.3,88.0,88.6,88.3,4.1,4.0,Original,0.09999999999999964,Acima da meta,2,2,Básico,Básico
RITA DE JESUS EMEF,Fundamental II,2009,261.47,251.34,5.2135,0.85191,85.0,,,,,,83.4,82.7,81.9,93.8,4.4,4.2,Original,0.20000000000000018,Acima da meta,3,3,Básico,Básico
RITA DE JESUS EMEF,Fundamental II,2011,277.25,265.26,5.7085,0.891149,89.5,,,,,,86.8,87.5,89.6,92.8,5.1,4.4,Original,0.6999999999999993,Acima da meta,4,3,Básico,Básico
RITA DE JESUS EMEF,Fundamental II,2013,256.39,253.77,5.169333,0.894887,90.5,,,,,,86.8,86.8,89.4,95.5,4.6,4.8,Original,-0.20000000000000018,Abaixo da meta,3,3,Básico,Básico
RITA DE JESUS EMEF,Fundamental II,2015,268.67,271.13,5.663333,0.866429,87.2,,,,,,86.5,78.9,86.6,96.3,4.9,5.2,Original,-0.2999999999999998,Abaixo da meta,3,3,Básico,Básico
RITA DE JESUS EMEF,Fundamental II,2017,266.52,269.53,5.600833,0.89549,88.9,,,,,,87.4,87.3,89.1,94.8,5.0,5.4,Original,-0.40000000000000036,Abaixo da meta,3,3,Básico,Básico
RITA DE JESUS EMEF,Fundamental II,2019,275.05,273.7,5.8125,0.945024,94.5,,,,,,95.0,91.0,93.1,99.3,5.5,5.7,Original,-0.20000000000000018,Abaixo da meta,4,3,Básico,Básico
RITA DE JESUS EMEF,Fundamental II,2021,267.94,268.14,5.601333,0.995472,99.5,,,,,,98.7,100.0,99.5,100.0,5.6,5.9,Original,-0.3000000000000007,Abaixo da meta,3,3,Básico,Básico
RITA DE JESUS EMEF,Fundamental II,2023,251.94,249.59,5.0255,0.965309,96.5,,,,,,99.2,94.2,93.1,100.0,4.9,5.9,Referência 2021,-1.0,Abaixo da meta,3,2,Básico,Básico
RITA DE JESUS EMEF,Fundamental II,2025,271.31,266.79,,0.971957,97.0,,,,,,97.2,93.7,98.1,100.0,5.5,5.9,Referência 2021,-0.40000000000000036,Abaixo da meta,3,3,Básico,Básico
ROBERTO LUIS DE ARAUJO BRANDAO EMEF,Fundamental I,2005,,,,,,,,,,,,,,,,,,,,,,,
ROBERTO LUIS DE ARAUJO BRANDAO EMEF,Fundamental I,2007,,,,,,,,,,,,,,,,,Original,,,,,,
ROBERTO LUIS DE ARAUJO BRANDAO EMEF,Fundamental I,2009,,,,,,,,,,,,,,,,,Original,,,,,,
ROBERTO LUIS DE ARAUJO BRANDAO EMEF,Fundamental I,2011,214.71,198.03,5.662117,0.9216,92.1,98.3,89.1,92.9,89.1,92.0,,,,,5.2,,Original,,,4,3,Básico,Básico
ROBERTO LUIS DE ARAUJO BRANDAO EMEF,Fundamental I,2013,202.94,194.58,5.374772,0.889975,88.5,100.0,86.4,88.7,84.0,87.5,,,,,4.8,5.5,Original,-0.7000000000000002,Abaixo da meta,4,3,Abaixo do básico,Básico
ROBERTO LUIS DE ARAUJO BRANDAO EMEF,Fundamental I,2015,218.51,215.19,6.046636,0.911547,92.0,96.3,100.0,79.6,84.0,100.0,,,,,5.5,5.7,Original,-0.20000000000000018,Abaixo da meta,4,4,Básico,Básico
ROBERTO LUIS DE ARAUJO BRANDAO EMEF,Fundamental I,2017,222.21,205.29,5.937247,0.964209,96.3,100.0,98.2,95.7,89.1,100.0,,,,,5.7,6.0,Original,-0.2999999999999998,Abaixo da meta,4,4,Básico,Básico
ROBERTO LUIS DE ARAUJO BRANDAO EMEF,Fundamental I,2019,,,,0.990016,99.0,100.0,100.0,96.6,98.5,100.0,,,,,,6.2,Original,,,,,,
ROBERTO LUIS DE ARAUJO BRANDAO EMEF,Fundamental I,2021,222.63,216.74,6.153444,1.0,100.0,100.0,100.0,100.0,100.0,100.0,,,,,6.2,6.5,Original,-0.2999999999999998,Abaixo da meta,4,4,Básico,Básico
ROBERTO LUIS DE ARAUJO BRANDAO EMEF,Fundamental I,2023,241.63,224.16,6.650949,0.989827,98.9,100.0,100.0,96.8,98.2,100.0,,,,,6.6,6.5,Referência 2021,0.09999999999999964,Acima da meta,5,4,Básico,Adequado
ROBERTO LUIS DE ARAUJO BRANDAO EMEF,Fundamental I,2025,219.43,200.41,,0.986479,98.7,97.7,97.8,97.8,100.0,100.0,,,,,5.7,6.5,Referência 2021,-0.7999999999999998,Abaixo da meta,4,4,Básico,Básico
ROBERTO LUIS DE ARAUJO BRANDAO EMEF,Fundamental II,2005,241.99,230.88,4.547803,0.860086,86.1,,,,,,87.5,82.5,85.5,88.8,3.9,,,,,2,2,Básico,Básico
ROBERTO LUIS DE ARAUJO BRANDAO EMEF,Fundamental II,2007,258.85,252.96,5.196833,0.914184,91.4,,,,,,90.7,92.3,90.6,92.1,4.8,3.9,Original,0.8999999999999999,Acima da meta,3,3,Básico,Básico
ROBERTO LUIS DE ARAUJO BRANDAO EMEF,Fundamental II,2009,244.79,243.53,4.805333,0.93189,93.1,,,,,,93.1,91.6,93.9,94.2,4.5,4.1,Original,0.40000000000000036,Acima da meta,2,2,Básico,Básico
ROBERTO LUIS DE ARAUJO BRANDAO EMEF,Fundamental II,2011,257.22,259.94,5.286,0.871815,89.2,,,,,,81.6,85.0,90.3,92.7,4.6,4.4,Original,0.1999999999999993,Acima da meta,3,3,Básico,Básico
ROBERTO LUIS DE ARAUJO BRANDAO EMEF,Fundamental II,2013,246.21,238.86,4.751167,0.897684,92.0,,,,,,87.7,92.9,82.4,97.5,4.3,4.8,Original,-0.5,Abaixo da meta,2,2,Básico,Básico
ROBERTO LUIS DE ARAUJO BRANDAO EMEF,Fundamental II,2015,253.71,257.71,5.190333,0.907106,91.7,,,,,,82.4,94.6,87.8,100.0,4.7,5.1,Original,-0.39999999999999947,Abaixo da meta,3,3,Básico,Básico
ROBERTO LUIS DE ARAUJO BRANDAO EMEF,Fundamental II,2017,250.88,260.57,5.190833,0.957055,95.7,,,,,,94.5,97.9,95.9,94.6,5.0,5.4,Original,-0.40000000000000036,Abaixo da meta,3,3,Básico,Básico
ROBERTO LUIS DE ARAUJO BRANDAO EMEF,Fundamental II,2019,,,,0.990664,99.1,,,,,,98.1,98.2,100.0,100.0,,5.6,Original,,,,,,
ROBERTO LUIS DE ARAUJO BRANDAO EMEF,Fundamental II,2021,264.33,269.77,5.568333,0.995951,99.6,,,,,,98.4,100.0,100.0,100.0,5.5,5.9,Original,-0.40000000000000036,Abaixo da meta,3,3,Básico,Básico
ROBERTO LUIS DE ARAUJO BRANDAO EMEF,Fundamental II,2023,250.75,273.56,5.405167,0.991541,99.1,,,,,,96.7,100.0,100.0,100.0,5.4,5.9,Referência 2021,-0.5,Abaixo da meta,3,3,Básico,Básico
ROBERTO LUIS DE ARAUJO BRANDAO EMEF,Fundamental II,2025,227.09,230.65,,0.971886,97.2,,,,,,96.1,97.8,95.0,100.0,4.2,5.9,Referência 2021,-1.7000000000000002,Abaixo da meta,2,2,Básico,Básico
SANDRO LUIZ BRAGA EMEF,Fundamental I,2005,207.34,211.81,5.772072,0.978809,98.2,,100.0,94.5,98.5,98.7,,,,,5.6,,,,,4,4,Básico,Básico
SANDRO LUIZ BRAGA EMEF,Fundamental I,2007,206.22,185.57,5.273549,0.9265,91.7,100.0,85.7,0.0,90.1,96.1,,,,,4.9,5.7,Original,-0.7999999999999998,Abaixo da meta,4,3,Básico,Básico
SANDRO LUIZ BRAGA EMEF,Fundamental I,2009,,,,0.95095,95.5,100.0,90.3,91.0,100.0,,,,,,,6.0,Original,,,,,,
SANDRO LUIZ BRAGA EMEF,Fundamental I,2011,246.52,219.28,6.655542,0.961513,95.8,100.0,94.9,93.8,93.8,98.6,,,,,6.4,6.3,Original,0.10000000000000053,Acima da meta,5,4,Adequado,Adequado
SANDRO LUIZ BRAGA EMEF,Fundamental I,2013,214.09,205.54,5.786831,0.91644,91.0,100.0,82.5,91.7,97.6,88.6,,,,,5.3,6.6,Original,-1.2999999999999998,Abaixo da meta,4,4,Básico,Básico
SANDRO LUIZ BRAGA EMEF,Fundamental I,2015,223.41,229.1,6.393057,0.980554,97.8,100.0,100.0,92.7,100.0,98.0,,,,,6.3,6.8,Original,-0.5,Abaixo da meta,4,5,Básico,Adequado
SANDRO LUIZ BRAGA EMEF,Fundamental I,2017,228.45,228.87,6.485058,0.925039,94.2,100.0,100.0,92.9,80.0,92.7,,,,,6.0,7.0,Original,-1.0,Abaixo da meta,5,5,Básico,Adequado
SANDRO LUIZ BRAGA EMEF,Fundamental I,2019,265.75,249.46,7.571254,0.962828,95.9,100.0,95.7,87.1,100.0,100.0,,,,,7.3,7.2,Original,0.09999999999999964,Acima da meta,6,5,Adequado,Adequado
SANDRO LUIZ BRAGA EMEF,Fundamental I,2021,236.7,228.83,6.641774,1.0,100.0,100.0,100.0,100.0,100.0,100.0,,,,,6.6,7.4,Original,-0.8000000000000007,Abaixo da meta,5,5,Básico,Adequado
SANDRO LUIZ BRAGA EMEF,Fundamental I,2023,248.48,240.0,7.069674,0.986272,98.6,97.8,100.0,97.4,98.0,100.0,,,,,7.0,7.4,Referência 2021,-0.40000000000000036,Abaixo da meta,5,5,Adequado,Adequado
SANDRO LUIZ BRAGA EMEF,Fundamental I,2025,242.5,232.31,,0.990664,99.1,100.0,95.5,100.0,100.0,100.0,,,,,6.8,7.4,Referência 2021,-0.6000000000000005,Abaixo da meta,5,5,Básico,Adequado
SANDRO LUIZ BRAGA EMEF,Fundamental II,2005,,,,,,,,,,,,,,,,,,,,,,,
SANDRO LUIZ BRAGA EMEF,Fundamental II,2007,,,,,,,,,,,,,,,,,Original,,,,,,
SANDRO LUIZ BRAGA EMEF,Fundamental II,2009,,,,,,,,,,,,,,,,,Original,,,,,,
SANDRO LUIZ BRAGA EMEF,Fundamental II,2011,,,,,,,,,,,,,,,,,Original,,,,,,
SANDRO LUIZ BRAGA EMEF,Fundamental II,2013,,,,,,,,,,,,,,,,,Original,,,,,,
SANDRO LUIZ BRAGA EMEF,Fundamental II,2015,269.09,269.23,5.638667,0.795378,80.5,,,,,,66.7,82.0,80.3,93.9,4.5,,Original,,,3,3,Básico,Básico
SANDRO LUIZ BRAGA EMEF,Fundamental II,2017,265.81,271.79,5.626667,0.902855,91.4,,,,,,91.1,84.1,89.7,97.2,5.1,4.7,Original,0.39999999999999947,Acima da meta,3,3,Básico,Básico
SANDRO LUIZ BRAGA EMEF,Fundamental II,2019,291.15,280.48,6.193833,0.913357,91.4,,,,,,89.5,88.5,90.2,97.7,5.7,5.0,Original,0.7000000000000002,Acima da meta,4,4,Básico,Adequado
SANDRO LUIZ BRAGA EMEF,Fundamental II,2021,268.97,263.95,5.548667,1.0,100.0,,,,,,100.0,100.0,100.0,100.0,5.5,5.2,Original,0.2999999999999998,Acima da meta,3,3,Básico,Básico
SANDRO LUIZ BRAGA EMEF,Fundamental II,2023,270.03,271.11,5.685667,0.989133,99.0,,,,,,97.9,100.0,97.8,100.0,5.6,5.2,Referência 2021,0.39999999999999947,Acima da meta,3,3,Básico,Básico
SANDRO LUIZ BRAGA EMEF,Fundamental II,2025,,,,0.984718,98.6,,,,,,100.0,98.0,96.0,100.0,,5.2,Referência 2021,,,,,,
SIDNEY SANTUCCI PROF EMEF,Fundamental I,2005,,,,,,,,,,,,,,,,,,,,,,,
SIDNEY SANTUCCI PROF EMEF,Fundamental I,2007,,,,,,,,,,,,,,,,,Original,,,,,,
SIDNEY SANTUCCI PROF EMEF,Fundamental I,2009,,,,,,,,,,,,,,,,,Original,,,,,,
SIDNEY SANTUCCI PROF EMEF,Fundamental I,2011,214.37,202.49,5.73672,0.888429,89.0,96.6,81.0,92.5,86.6,89.1,,,,,5.1,,Original,,,4,4,Básico,Básico
SIDNEY SANTUCCI PROF EMEF,Fundamental I,2013,210.6,196.13,5.549137,0.901912,90.6,100.0,92.0,89.5,93.7,78.6,,,,,5.0,5.4,Original,-0.40000000000000036,Abaixo da meta,4,3,Básico,Básico
SIDNEY SANTUCCI PROF EMEF,Fundamental I,2015,216.39,209.63,5.905087,0.959133,95.9,98.8,96.5,93.1,91.7,100.0,,,,,5.7,5.6,Original,0.10000000000000053,Acima da meta,4,4,Básico,Básico
SIDNEY SANTUCCI PROF EMEF,Fundamental I,2017,222.62,211.07,6.050162,0.969018,96.9,97.1,98.8,93.3,97.6,97.9,,,,,5.9,5.9,Original,0.0,Atingiu a meta,4,4,Básico,Básico
SIDNEY SANTUCCI PROF EMEF,Fundamental I,2019,,,,0.948169,95.2,100.0,88.0,91.3,96.0,100.0,,,,,,6.1,Original,,,,,,
SIDNEY SANTUCCI PROF EMEF,Fundamental I,2021,227.25,222.88,6.353248,0.995521,99.6,100.0,100.0,97.8,100.0,100.0,,,,,6.3,6.4,Original,-0.10000000000000053,Abaixo da meta,5,4,Básico,Adequado
SIDNEY SANTUCCI PROF EMEF,Fundamental I,2023,235.34,230.79,6.651456,0.96155,96.0,100.0,96.2,94.2,94.3,96.3,,,,,6.4,6.4,Referência 2021,0.0,Atingiu a meta,5,5,Básico,Adequado
SIDNEY SANTUCCI PROF EMEF,Fundamental I,2025,219.82,210.56,,0.978989,97.9,98.8,97.5,97.6,95.7,100.0,,,,,5.9,6.4,Referência 2021,-0.5,Abaixo da meta,4,4,Básico,Básico
SIDNEY SANTUCCI PROF EMEF,Fundamental II,2005,,,,,,,,,,,,,,,,,,,,,,,
SIDNEY SANTUCCI PROF EMEF,Fundamental II,2007,,,,,,,,,,,,,,,,,Original,,,,,,
SIDNEY SANTUCCI PROF EMEF,Fundamental II,2009,,,,,,,,,,,,,,,,,Original,,,,,,
SIDNEY SANTUCCI PROF EMEF,Fundamental II,2011,257.86,256.8,5.244333,0.913897,91.6,,,,,,89.8,92.3,92.0,91.5,4.8,,Original,,,3,3,Básico,Básico
SIDNEY SANTUCCI PROF EMEF,Fundamental II,2013,258.64,236.1,4.912333,0.912943,91.3,,,,,,89.5,93.8,90.1,91.9,4.5,5.0,Original,-0.5,Abaixo da meta,3,2,Básico,Básico
SIDNEY SANTUCCI PROF EMEF,Fundamental II,2015,271.63,264.69,5.605333,0.909337,90.9,,,,,,85.0,87.0,95.2,97.8,5.1,5.3,Original,-0.20000000000000018,Abaixo da meta,3,3,Básico,Básico
SIDNEY SANTUCCI PROF EMEF,Fundamental II,2017,288.39,285.87,6.237667,0.938582,93.8,,,,,,95.7,88.8,93.8,97.6,5.9,5.5,Original,0.40000000000000036,Acima da meta,4,4,Básico,Adequado
SIDNEY SANTUCCI PROF EMEF,Fundamental II,2019,272.5,267.28,5.663,0.969155,96.9,,,,,,96.3,93.5,98.1,100.0,5.5,5.7,Original,-0.20000000000000018,Abaixo da meta,3,3,Básico,Básico
SIDNEY SANTUCCI PROF EMEF,Fundamental II,2021,279.99,272.77,5.879333,1.0,100.0,,,,,,100.0,100.0,100.0,100.0,5.9,6.0,Original,-0.09999999999999964,Abaixo da meta,4,3,Básico,Básico
SIDNEY SANTUCCI PROF EMEF,Fundamental II,2023,281.71,279.68,6.023167,0.960626,96.0,,,,,,95.2,92.6,97.8,98.9,5.8,6.0,Referência 2021,-0.20000000000000018,Abaixo da meta,4,4,Básico,Adequado
SIDNEY SANTUCCI PROF EMEF,Fundamental II,2025,253.17,251.76,,0.976284,97.5,,,,,,96.2,97.7,96.7,100.0,5.0,6.0,Referência 2021,-1.0,Abaixo da meta,3,3,Básico,Básico
SUZETE DA COSTA E SILVA MARIANO PROFA EMEF,Fundamental I,2005,,,,,,,,,,,,,,,,,,,,,,,
SUZETE DA COSTA E SILVA MARIANO PROFA EMEF,Fundamental I,2007,,,,,,,,,,,,,,,,,Original,,,,,,
SUZETE DA COSTA E SILVA MARIANO PROFA EMEF,Fundamental I,2009,205.27,200.83,5.532874,0.966,96.6,,,,,96.6,,,,,5.3,,Original,,,4,4,Básico,Básico
SUZETE DA COSTA E SILVA MARIANO PROFA EMEF,Fundamental I,2011,,,,,,,,,,,,,,,,5.6,Original,,,,,,
SUZETE DA COSTA E SILVA MARIANO PROFA EMEF,Fundamental I,2013,,,,,,,,,,,,,,,,5.9,Original,,,,,,
SUZETE DA COSTA E SILVA MARIANO PROFA EMEF,Fundamental I,2015,,,,,,,,,,,,,,,,6.1,Original,,,,,,
SUZETE DA COSTA E SILVA MARIANO PROFA EMEF,Fundamental I,2017,,,,,,,,,,,,,,,,6.3,Original,,,,,,
SUZETE DA COSTA E SILVA MARIANO PROFA EMEF,Fundamental I,2019,,,,,,,,,,,,,,,,6.6,Original,,,,,,
SUZETE DA COSTA E SILVA MARIANO PROFA EMEF,Fundamental I,2021,,,,,,,,,,,,,,,,6.8,Original,,,,,,
SUZETE DA COSTA E SILVA MARIANO PROFA EMEF,Fundamental I,2023,,,,,,,,,,,,,,,,6.8,Referência 2021,,,,,,
SUZETE DA COSTA E SILVA MARIANO PROFA EMEF,Fundamental I,2025,,,,,,,,,,,,,,,,6.8,Referência 2021,,,,,,
SUZETE DA COSTA E SILVA MARIANO PROFA EMEF,Fundamental II,2005,,,,,,,,,,,,,,,,,,,,,,,
SUZETE DA COSTA E SILVA MARIANO PROFA EMEF,Fundamental II,2007,,,,,,,,,,,,,,,,,Original,,,,,,
SUZETE DA COSTA E SILVA MARIANO PROFA EMEF,Fundamental II,2009,267.25,258.53,5.429667,0.972109,97.2,,,,,,95.3,,,99.2,5.3,,Original,,,3,3,Básico,Básico
SUZETE DA COSTA E SILVA MARIANO PROFA EMEF,Fundamental II,2011,282.2,278.84,6.017333,0.952836,95.3,,,,,,93.9,97.1,94.4,95.8,5.7,5.4,Original,0.2999999999999998,Acima da meta,4,4,Básico,Adequado
SUZETE DA COSTA E SILVA MARIANO PROFA EMEF,Fundamental II,2013,270.73,259.58,5.505167,0.930178,92.9,,,,,,90.3,95.5,95.2,91.3,5.1,5.7,Original,-0.6000000000000005,Abaixo da meta,3,3,Básico,Básico
SUZETE DA COSTA E SILVA MARIANO PROFA EMEF,Fundamental II,2015,270.23,265.49,5.595333,0.951878,95.2,,,,,,95.2,94.5,93.0,98.2,5.3,6.0,Original,-0.7000000000000002,Abaixo da meta,3,3,Básico,Básico
SUZETE DA COSTA E SILVA MARIANO PROFA EMEF,Fundamental II,2017,266.91,272.54,5.6575,0.99241,99.3,,,,,,99.3,97.7,100.0,100.0,5.6,6.2,Original,-0.6000000000000005,Abaixo da meta,3,3,Básico,Básico
SUZETE DA COSTA E SILVA MARIANO PROFA EMEF,Fundamental II,2019,290.25,280.56,6.180167,0.992183,99.1,,,,,,98.1,98.8,100.0,100.0,6.1,6.4,Original,-0.3000000000000007,Abaixo da meta,4,4,Básico,Adequado
SUZETE DA COSTA E SILVA MARIANO PROFA EMEF,Fundamental II,2021,276.4,280.82,5.953667,0.998493,99.8,,,,,,100.0,100.0,100.0,99.4,5.9,6.6,Original,-0.6999999999999993,Abaixo da meta,4,4,Básico,Adequado
SUZETE DA COSTA E SILVA MARIANO PROFA EMEF,Fundamental II,2023,275.57,280.16,5.928833,0.993483,99.3,,,,,,100.0,99.4,99.0,99.0,5.9,6.6,Referência 2021,-0.6999999999999993,Abaixo da meta,4,4,Básico,Adequado
SUZETE DA COSTA E SILVA MARIANO PROFA EMEF,Fundamental II,2025,256.34,262.74,,0.98721,98.8,,,,,,99.3,98.1,98.1,99.4,5.2,6.6,Referência 2021,-1.3999999999999995,Abaixo da meta,3,3,Básico,Básico
TARO MIZUTORI PROF EMEIEF,Fundamental I,2005,,,,,,,,,,,,,,,,,,,,,,,
TARO MIZUTORI PROF EMEIEF,Fundamental I,2007,203.4,180.2,5.122096,0.89797,90.4,,85.3,88.6,91.3,94.5,,,,,4.6,,Original,,,4,3,Abaixo do básico,Básico
TARO MIZUTORI PROF EMEIEF,Fundamental I,2009,,,,,,,,,,,,,,,,4.8,Original,,,,,,
